X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20
246.5,739.5,83.33333333333333,166.66666666666666,343.99999999999983,330,0,0,0,1e3,308.00000000000017,0,0,0,0,729.9999999999999,630,0,0,0
240.24999999999997,720.75,89.33333333333333,178.66666666666666,400.00000000000006,330,0,33.999999999999886,0,1e3,322,0,0,0,0,729.9999999999999,630,0,0,0
226.25,678.75,95,190,400.00000000000006,330,0,96.00000000000016,0,1e3,291.99999999999994,0,0,0,0,729.9999999999999,630,0,0,0
219.74999999999997,659.25,86.66666666666666,173.33333333333331,400.00000000000006,330,0,46.99999999999984,0,1e3,297.00000000000006,0,0,0,0,729.9999999999999,630,0,0,0
230.99999999999997,693,81.33333333333333,162.66666666666669,309,330,0,0,0,1e3,299.0000000000001,0,0,0,0,729.9999999999999,630,0,0,0
226.5,679.5,97.33333333333333,194.66666666666669,234.00000000000003,330,0,0,0,1e3,238.99999999999997,0,0,0,0,729.9999999999999,630,0,0,0
218.5,655.5,84.66666666666666,169.33333333333331,273.00000000000006,330,0,0,0,1e3,276.0000000000001,0,0,0,0,729.9999999999999,630,0,0,0
225.99999999999997,678,79.66666666666666,159.33333333333331,400.00000000000006,330,0,14.00000000000002,0,1e3,562,0,0,0,0,729.9999999999999,630,0,0,0
239.24999999999997,717.75,91.33333333333333,182.66666666666666,400.00000000000006,330,0,181.9999999999999,0,1e3,680,0,0,0,0,729.9999999999999,630,0,0,0
256.25,768.75,109.33333333333333,218.66666666666669,400.00000000000006,330,0,9.999999999999957,0,1e3,562,0,0,0,0,729.9999999999999,630,0,0,0
261.75,785.25,118.33333333333333,236.66666666666666,114.99999999999991,330,0,0,0,1e3,221.99999999999994,0,0,0,0,729.9999999999999,630,0,0,0
283.75,851.2500000000001,127.66666666666666,255.33333333333331,0,109,0,0,0,1e3,37.000000000000114,0,0,0,0,729.9999999999999,630,0,0,0
329.25,987.7500000000001,147.33333333333331,294.66666666666663,0,0,0,0,0,754.0000000000001,0,0,0,0,0,729.9999999999999,490.00000000000017,0,0,0
368.25,1104.75,164,328.00000000000006,125.0000000000001,330,0,0,0,0,0,0,0,0,0,729.9999999999999,349.99999999999994,0,0,0
420.99999999999994,1263,166,332,0,96.99999999999997,0,0,0,0,0,0,0,0,0,729.9999999999999,223.0000000000001,0,0,0
226.2500000000001,1437.75,187,374.00000000000006,0,0,0,0,0,0,0,0,0,0,0,696.9999999999999,0,0,0,0
0,1639,208.33333333333331,416.6666666666667,0,0,0,0,0,0,0,0,0,0,0,572,0,0,0,0
0,1640.0000000000002,236.66666666666666,473.3333333333333,0,0,0,0,0,0,0,0,0,0,0,466.00000000000006,0,0,0,0
0,1633.0000000000002,271.66666666666663,543.3333333333334,0,0,0,0,0,0,0,0,0,0,0,375,0,0,0,0
0,1693.0000000000002,294.66666666666663,589.3333333333333,0,0,0,0,0,0,0,0,0,0,0,344.00000000000006,0,0,0,0
0,1869.0000000000002,307.3333333333333,614.6666666666666,0,0,0,0,0,0,0,0,0,0,0,418,0,0,0,0
0,2223,317.3333333333333,634.6666666666667,0,0,0,0,0,0,0,0,0,0,0,622,0,0,0,0
474.0000000000001,2217,311.3333333333333,622.6666666666666,0,0,0,0,0,0,0,0,0,0,0,729.9999999999999,186.0000000000002,0,0,0
704.7499999999999,2114.25,301.3333333333333,602.6666666666667,0,0,0,0,0,75.00000000000009,0,0,0,0,0,729.9999999999999,326.00000000000017,0,0,0
661.9999999999999,1986.0000000000002,283.66666666666663,567.3333333333333,0,0,0,0,0,293.0000000000001,0,0,0,0,0,729.9999999999999,416.00000000000017,0,0,0
590.5,1771.5000000000002,251.66666666666666,503.33333333333337,0,0,0,0,0,654.9999999999999,0,0,0,0,0,729.9999999999999,543.9999999999999,0,0,0
475.5,1426.5,205,410.00000000000006,0,115.99999999999999,0,0,0,1e3,40.000000000000085,0,0,0,0,729.9999999999999,630,0,0,0
379.99999999999994,1140,139.33333333333331,278.66666666666663,27.999999999999993,330,0,0,0,1e3,248.00000000000003,0,0,0,0,729.9999999999999,630,0,0,0
324.75,974.2500000000001,120.33333333333333,240.66666666666669,228.00000000000003,330,0,0,0,1e3,294.00000000000017,0,0,0,0,729.9999999999999,630,0,0,0
303.5,910.5,129,258,215.9999999999999,330,0,0,0,1e3,242.0000000000001,0,0,0,0,729.9999999999999,630,0,0,0
282.25,846.7500000000001,117.33333333333333,234.66666666666669,232.00000000000009,330,0,0,0,1e3,286.0000000000001,0,0,0,0,729.9999999999999,630,0,0,0
249.99999999999997,750,101.66666666666666,203.33333333333334,400.00000000000006,330,0,76.00000000000007,0,1e3,619,0,0,0,0,729.9999999999999,630,0,0,0
216.25,648.75,105.66666666666666,211.33333333333334,400.00000000000006,330,0,384.00000000000006,0,1e3,731.0000000000001,0,0,0,0,729.9999999999999,630,0,0,0
206.5,619.5,109,218.00000000000003,400.00000000000006,330,0,277.99999999999994,0,1e3,636.0000000000001,0,0,0,0,729.9999999999999,630,0,0,0
191.24999999999997,573.75,98,196,400.00000000000006,330,0,154.99999999999994,0,1e3,386,0,0,0,0,729.9999999999999,630,0,0,0
